ID_pago;ID_venta;Fecha_pago;Pago
931;931;06/12/2016;256.673
932;932;25/12/2016;94.304
933;933;23/12/2016;99.375
934;934;18/12/2016;276.592
935;935;29/11/2016;171.626
936;936;10/12/2016;71.630
937;937;09/12/2016;241.569
938;938;04/12/2016;95.846
939;939;06/12/2016;245.295
940;940;09/12/2016;207.852
941;941;24/12/2016;76.780
942;942;21/12/2016;185.739
943;943;14/12/2016;159.125
944;944;29/12/2016;69.753
945;945;05/12/2016;111.861
946;946;27/12/2016;180.943
947;947;04/12/2016;59.328
948;948;28/12/2016;215.699
949;949;13/12/2016;155.195
950;950;18/12/2016;269.231
951;951;30/12/2016;38.406
952;952;29/12/2016;119.351
953;953;28/12/2016;188.790
954;954;09/12/2016;41.369
955;955;01/01/2017;242.300
956;956;13/12/2016;63.730
957;957;11/12/2016;46.095
958;958;24/12/2016;133.958
959;959;14/12/2016;234.109
960;960;29/12/2016;216.562
961;961;26/12/2016;66.948
962;962;13/12/2016;158.949
963;963;07/01/2017;199.215
964;964;20/12/2016;129.823
965;965;11/12/2016;65.702
966;966;03/01/2017;249.316
967;967;18/12/2016;90.365
968;968;17/12/2016;96.228
969;969;04/01/2017;322.694
970;970;01/01/2017;149.176
971;971;01/01/2017;143.200
972;972;17/12/2016;132.412
973;973;31/12/2016;75.080
974;974;05/01/2017;115.018
975;975;14/12/2016;51.195
976;976;06/01/2017;154.570
977;977;22/12/2016;186.811
978;978;18/12/2016;82.411
979;979;05/01/2017;84.099
980;980;19/12/2016;73.627
981;981;07/01/2017;284.220
982;982;07/01/2017;198.617
983;983;27/12/2016;140.968
984;984;17/12/2016;209.785
985;985;24/12/2016;303.412
986;986;02/01/2017;219.155
987;987;11/01/2017;236.844
988;988;08/01/2017;250.059
989;989;09/01/2017;66.015
990;990;30/12/2016;214.737
991;991;15/01/2017;233.844
992;992;25/12/2016;290.764
993;993;16/01/2017;238.938
994;994;04/01/2017;168.370
995;995;07/01/2017;176.850
996;996;14/01/2017;86.273
997;997;17/01/2017;56.116
998;998;15/01/2017;262.717
999;999;30/12/2016;53.842
1000;1000;13/01/2017;338.400
1001;1001;29/12/2016;171.093
1002;1002;17/01/2017;334.632
1003;1003;04/01/2017;79.757
1004;1004;21/01/2017;108.347
1005;1005;14/01/2017;179.670
1006;1006;21/01/2017;213.280
1007;1007;14/01/2017;102.813
1008;1008;15/01/2017;77.848
1009;1009;12/01/2017;158.341
1010;1010;01/01/2017;118.212
1011;1011;05/01/2017;107.856
1012;1012;10/01/2017;126.008
1013;1013;01/01/2017;207.235
1014;1014;09/01/2017;182.153
1015;1015;20/01/2017;188.559
1016;1016;17/01/2017;159.608
1017;1017;10/01/2017;262.732
1018;1018;16/01/2017;170.008
1019;1019;09/01/2017;46.248
1020;1020;05/01/2017;147.106
1021;1021;08/01/2017;56.620
1022;1022;22/01/2017;147.206
1023;1023;15/01/2017;111.247
1024;1024;02/01/2017;201.928
1025;1025;12/01/2017;252.828
1026;1026;06/01/2017;153.907
1027;1027;09/01/2017;44.121
1028;1028;06/01/2017;76.302
1029;1029;09/01/2017;136.147
1030;1030;30/01/2017;149.313
1031;1031;25/01/2017;138.334
1032;1032;08/01/2017;157.781
1033;1033;08/01/2017;154.584
1034;1034;23/01/2017;115.419
1035;1035;20/01/2017;299.848
1036;1036;22/01/2017;204.570
1037;1037;01/02/2017;312.090
1038;1038;08/01/2017;40.665
1039;1039;09/01/2017;180.180
1040;1040;09/01/2017;164.430
1041;1041;25/01/2017;216.537
1042;1042;25/01/2017;46.788
1043;1043;23/01/2017;230.500
1044;1044;07/02/2017;200.399
1045;1045;21/01/2017;300.365
1046;1046;11/01/2017;227.910
1047;1047;02/02/2017;118.711
1048;1048;31/01/2017;295.321
1049;1049;05/02/2017;84.123
1050;1050;01/02/2017;87.960
1051;1051;14/01/2017;242.556
1052;1052;13/01/2017;78.075
1053;1053;28/01/2017;28.035
1054;1054;31/01/2017;267.346
1055;1055;14/01/2017;156.301
1056;1056;22/01/2017;37.513
1057;1057;19/01/2017;74.981
1058;1058;02/02/2017;239.978
1059;1059;12/02/2017;71.653
1060;1060;25/01/2017;62.570
1061;1061;11/02/2017;32.439
1062;1062;04/02/2017;81.506
1063;1063;15/02/2017;235.817
1064;1064;13/02/2017;75.900
1065;1065;03/02/2017;187.850
1066;1066;21/01/2017;351.001
1067;1067;30/01/2017;111.577
1068;1068;15/02/2017;183.899
1069;1069;09/02/2017;133.218
1070;1070;30/01/2017;145.348
1071;1071;28/01/2017;141.806
1072;1072;08/02/2017;74.019
1073;1073;09/02/2017;260.483
1074;1074;20/01/2017;267.728
1075;1075;01/02/2017;284.381
1076;1076;17/02/2017;37.296
1077;1077;02/02/2017;238.950
1078;1078;03/02/2017;231.330
1079;1079;12/02/2017;97.210
1080;1080;24/01/2017;284.919
1081;1081;17/02/2017;141.052
1082;1082;16/02/2017;201.891
1083;1083;18/02/2017;166.503
1084;1084;30/01/2017;171.267
1085;1085;11/02/2017;53.021
1086;1086;30/01/2017;318.272
1087;1087;13/02/2017;149.966
1088;1088;12/02/2017;95.022
1089;1089;14/02/2017;135.156
1090;1090;10/02/2017;227.099
1091;1091;19/02/2017;117.975
1092;1092;07/02/2017;266.296
1093;1093;29/01/2017;276.168
1094;1094;09/02/2017;148.434
1095;1095;23/02/2017;221.587
1096;1096;16/02/2017;67.424
1097;1097;13/02/2017;96.388
1098;1098;27/02/2017;245.101
1099;1099;16/02/2017;77.664
1100;1100;23/02/2017;226.779
1101;1101;11/02/2017;58.619
1102;1102;26/02/2017;243.846
1103;1103;18/02/2017;116.531
1104;1104;08/02/2017;98.339
1105;1105;03/02/2017;67.706
1106;1106;12/02/2017;159.929
1107;1107;03/02/2017;81.322
1108;1108;08/02/2017;126.166
1109;1109;06/02/2017;258.079
1110;1110;12/02/2017;115.623
1111;1111;28/02/2017;46.555
1112;1112;20/02/2017;200.287
1113;1113;22/02/2017;165.419
1114;1114;04/03/2017;62.405
1115;1115;09/02/2017;120.377
1116;1116;17/02/2017;61.704
1117;1117;19/02/2017;129.687
1118;1118;12/02/2017;342.663
1119;1119;22/02/2017;239.060
1120;1120;08/02/2017;213.457
1121;1121;07/03/2017;199.078
1122;1122;25/02/2017;167.380
1123;1123;14/02/2017;109.919
1124;1124;09/02/2017;151.918
1125;1125;01/03/2017;285.884
1126;1126;01/03/2017;57.789
1127;1127;12/03/2017;44.971
1128;1128;21/02/2017;232.435
1129;1129;03/03/2017;112.455
1130;1130;14/02/2017;55.542
1131;1131;23/02/2017;99.489
1132;1132;18/02/2017;112.619
1133;1133;03/03/2017;89.050
1134;1134;18/02/2017;109.906
1135;1135;19/02/2017;43.637
1136;1136;08/03/2017;37.235
1137;1137;21/02/2017;70.434
1138;1138;16/02/2017;133.318
1139;1139;03/03/2017;92.772
1140;1140;13/03/2017;164.832
1141;1141;08/03/2017;200.166
1142;1142;01/03/2017;129.231
1143;1143;20/02/2017;174.275
1144;1144;02/03/2017;272.096
1145;1145;10/03/2017;106.278
1146;1146;07/03/2017;136.347
1147;1147;16/03/2017;189.892
1148;1148;06/03/2017;123.024
1149;1149;28/02/2017;60.207
1150;1150;16/03/2017;113.636
1151;1151;26/02/2017;163.549
1152;1152;03/03/2017;245.784
1153;1153;17/03/2017;252.654
1154;1154;14/03/2017;358.211
1155;1155;20/02/2017;107.171
1156;1156;02/03/2017;163.150
1157;1157;08/03/2017;201.771
1158;1158;16/03/2017;304.556
1159;1159;19/03/2017;227.963
1160;1160;17/03/2017;268.548
1161;1161;25/02/2017;199.339
1162;1162;07/03/2017;87.287
1163;1163;19/03/2017;65.498
1164;1164;28/02/2017;93.873
1165;1165;21/03/2017;208.141
1166;1166;18/03/2017;227.567
1167;1167;15/03/2017;134.558
1168;1168;13/03/2017;142.062
1169;1169;13/03/2017;131.437
1170;1170;15/03/2017;93.060
1171;1171;10/03/2017;80.910
1172;1172;04/03/2017;212.205
1173;1173;12/03/2017;57.913
1174;1174;08/03/2017;40.293
1175;1175;18/03/2017;60.574
1176;1176;28/02/2017;163.141
1177;1177;15/03/2017;88.954
1178;1178;12/03/2017;183.576
1179;1179;22/03/2017;97.574
1180;1180;14/03/2017;44.283
1181;1181;27/03/2017;53.223
1182;1182;10/03/2017;150.405
1183;1183;05/03/2017;45.067
1184;1184;20/03/2017;79.994
1185;1185;13/03/2017;173.548
1186;1186;18/03/2017;94.526
1187;1187;25/03/2017;55.287
1188;1188;29/03/2017;46.976
1189;1189;23/03/2017;183.950
1190;1190;30/03/2017;175.204
1191;1191;05/03/2017;157.034
1192;1192;12/03/2017;256.913
1193;1193;05/03/2017;165.029
1194;1194;19/03/2017;121.213
1195;1195;21/03/2017;92.920
1196;1196;20/03/2017;76.756
1197;1197;22/03/2017;29.169
1198;1198;01/04/2017;114.672
1199;1199;06/03/2017;29.468
1200;1200;16/03/2017;59.325
1201;1201;12/03/2017;37.293
1202;1202;15/03/2017;137.505
1203;1203;06/03/2017;126.646
1204;1204;29/03/2017;268.929
1205;1205;15/03/2017;263.134
1206;1206;25/03/2017;119.164
1207;1207;16/03/2017;191.375
1208;1208;14/03/2017;181.189
1209;1209;14/03/2017;49.481
1210;1210;21/03/2017;188.059
1211;1211;14/03/2017;116.961
1212;1212;24/03/2017;155.870
1213;1213;22/03/2017;154.750
1214;1214;03/04/2017;81.961
1215;1215;09/03/2017;36.671
1216;1216;14/03/2017;336.005
1217;1217;22/03/2017;228.850
1218;1218;28/03/2017;216.177
1219;1219;20/03/2017;279.331
1220;1220;13/03/2017;54.810
1221;1221;21/03/2017;254.036
1222;1222;31/03/2017;172.235
1223;1223;04/04/2017;225.684
1224;1224;11/03/2017;133.842
1225;1225;21/03/2017;98.133
1226;1226;12/03/2017;187.149
1227;1227;04/04/2017;190.855
1228;1228;24/03/2017;124.573
1229;1229;10/04/2017;56.455
1230;1230;02/04/2017;302.840
1231;1231;21/03/2017;161.622
1232;1232;14/03/2017;118.697
1233;1233;12/04/2017;102.597
1234;1234;27/03/2017;106.111
1235;1235;26/03/2017;209.146
1236;1236;12/04/2017;105.154
1237;1237;31/03/2017;47.011
1238;1238;17/03/2017;102.576
1239;1239;13/04/2017;104.951
1240;1240;23/03/2017;320.304
1241;1241;18/03/2017;78.826
1242;1242;16/04/2017;60.525
1243;1243;16/04/2017;33.689
1244;1244;25/03/2017;144.089
1245;1245;25/03/2017;184.678
1246;1246;26/03/2017;45.891
1247;1247;25/03/2017;194.735
1248;1248;10/04/2017;106.379
1249;1249;25/03/2017;62.518
1250;1250;30/03/2017;170.355
1251;1251;13/04/2017;91.293
1252;1252;07/04/2017;108.454
1253;1253;25/03/2017;57.465
1254;1254;01/04/2017;94.726
1255;1255;24/03/2017;44.295
1256;1256;20/04/2017;202.524
1257;1257;26/03/2017;143.690
1258;1258;21/04/2017;156.107
1259;1259;13/04/2017;186.907
1260;1260;17/04/2017;60.731
1261;1261;31/03/2017;149.366
1262;1262;26/03/2017;65.637
1263;1263;10/04/2017;106.183
1264;1264;11/04/2017;230.384
1265;1265;26/03/2017;78.415
1266;1266;22/04/2017;45.407
1267;1267;10/04/2017;43.715
1268;1268;11/04/2017;148.880
1269;1269;11/04/2017;163.461
1270;1270;16/04/2017;66.473
1271;1271;16/04/2017;216.359
1272;1272;20/04/2017;187.623
1273;1273;04/04/2017;199.904
1274;1274;09/04/2017;227.721
1275;1275;05/04/2017;219.272
1276;1276;17/04/2017;202.158
1277;1277;17/04/2017;279.086
1278;1278;27/04/2017;130.003
1279;1279;11/04/2017;100.610
1280;1280;15/04/2017;242.250
1281;1281;06/04/2017;125.576
1282;1282;29/04/2017;65.114
1283;1283;23/04/2017;101.582
1284;1284;11/04/2017;50.109
1285;1285;25/04/2017;85.293
1286;1286;08/04/2017;359.035
1287;1287;02/05/2017;201.541
1288;1288;11/04/2017;301.706
1289;1289;29/04/2017;232.225
1290;1290;19/04/2017;195.015
1291;1291;24/04/2017;159.165
1292;1292;30/04/2017;195.840
1293;1293;27/04/2017;225.831
1294;1294;25/04/2017;60.039
1295;1295;28/04/2017;112.403
1296;1296;27/04/2017;89.534
1297;1297;25/04/2017;218.931
1298;1298;20/04/2017;147.436
1299;1299;28/04/2017;212.823
1300;1300;17/04/2017;38.712
1301;1301;07/05/2017;316.416
1302;1302;11/04/2017;296.424
1303;1303;25/04/2017;82.127
1304;1304;17/04/2017;78.412
1305;1305;21/04/2017;97.267
1306;1306;16/04/2017;278.726
1307;1307;16/04/2017;323.664
1308;1308;02/05/2017;125.588
1309;1309;03/05/2017;71.775
1310;1310;23/04/2017;189.703
1311;1311;22/04/2017;132.460
1312;1312;15/04/2017;190.485
1313;1313;15/04/2017;115.149
1314;1314;26/04/2017;150.733
1315;1315;12/05/2017;129.427
1316;1316;12/05/2017;224.477
1317;1317;26/04/2017;46.999
1318;1318;17/04/2017;192.981
1319;1319;11/05/2017;215.948
1320;1320;22/04/2017;105.185
1321;1321;03/05/2017;309.820
1322;1322;20/04/2017;299.604
1323;1323;27/04/2017;53.970
1324;1324;06/05/2017;56.802
1325;1325;26/04/2017;70.390
1326;1326;17/04/2017;81.434
1327;1327;28/04/2017;35.190
1328;1328;12/05/2017;288.253
1329;1329;02/05/2017;170.920
1330;1330;01/05/2017;261.849
1331;1331;11/05/2017;179.454
1332;1332;12/05/2017;202.390
1333;1333;04/05/2017;35.994
1334;1334;03/05/2017;88.203
1335;1335;15/05/2017;119.366
1336;1336;25/04/2017;322.890
1337;1337;26/04/2017;61.746
1338;1338;10/05/2017;20.490
1339;1339;02/05/2017;89.599
1340;1340;06/05/2017;129.193
1341;1341;16/05/2017;125.961
1342;1342;03/05/2017;212.333
1343;1343;08/05/2017;286.518
1344;1344;15/05/2017;187.530
1345;1345;06/05/2017;46.269
1346;1346;21/05/2017;41.706
1347;1347;21/05/2017;118.751
1348;1348;04/05/2017;231.250
1349;1349;30/04/2017;111.588
1350;1350;01/05/2017;53.214
1351;1351;01/05/2017;63.130
1352;1352;11/05/2017;133.079
1353;1353;07/05/2017;212.812
1354;1354;21/05/2017;302.258
1355;1355;22/05/2017;110.777
1356;1356;29/04/2017;177.663
1357;1357;09/05/2017;228.427
1358;1358;04/05/2017;309.311
1359;1359;13/05/2017;132.416
1360;1360;11/05/2017;150.185
1361;1361;30/04/2017;147.451
1362;1362;18/05/2017;180.148
1363;1363;06/05/2017;91.197
1364;1364;25/05/2017;97.938
1365;1365;02/05/2017;43.769
1366;1366;12/05/2017;106.340
1367;1367;26/05/2017;70.935
1368;1368;09/05/2017;22.888
1369;1369;01/05/2017;122.048
1370;1370;07/05/2017;158.850
1371;1371;23/05/2017;50.781
1372;1372;29/05/2017;329.221
1373;1373;06/05/2017;276.416
1374;1374;27/05/2017;160.901
1375;1375;09/05/2017;170.493
1376;1376;25/05/2017;76.141
1377;1377;04/05/2017;104.000
1378;1378;04/05/2017;192.928
1379;1379;29/05/2017;126.690
1380;1380;18/05/2017;119.808
1381;1381;08/05/2017;112.776
1382;1382;22/05/2017;169.012
1383;1383;17/05/2017;101.849
1384;1384;13/05/2017;79.322
1385;1385;07/05/2017;258.258
1386;1386;04/06/2017;155.575
1387;1387;14/05/2017;105.397
1388;1388;25/05/2017;286.065
1389;1389;30/05/2017;236.596
1390;1390;18/05/2017;115.592
1391;1391;02/06/2017;100.580
1392;1392;30/05/2017;130.865
1393;1393;25/05/2017;38.219
1394;1394;11/05/2017;251.491
1395;1395;25/05/2017;240.408
1396;1396;15/05/2017;147.131
1397;1397;09/05/2017;202.902
1398;1398;24/05/2017;112.376
1399;1399;21/05/2017;100.596
1400;1400;06/06/2017;208.762
1401;1401;16/05/2017;293.650
1402;1402;29/05/2017;141.631
1403;1403;31/05/2017;302.196
1404;1404;31/05/2017;181.678
1405;1405;20/05/2017;61.645
1406;1406;02/06/2017;191.402
1407;1407;09/06/2017;233.000
1408;1408;11/06/2017;173.044
1409;1409;17/05/2017;216.712
1410;1410;07/06/2017;82.750
1411;1411;08/06/2017;124.935
1412;1412;03/06/2017;265.008
1413;1413;04/06/2017;92.856
1414;1414;13/06/2017;150.845
1415;1415;25/05/2017;112.121
1416;1416;01/06/2017;104.299
1417;1417;24/05/2017;142.233
1418;1418;19/05/2017;65.065
1419;1419;21/05/2017;162.534
1420;1420;12/06/2017;130.108
1421;1421;29/05/2017;198.107
1422;1422;01/06/2017;141.528
1423;1423;01/06/2017;155.050
1424;1424;22/05/2017;197.973
1425;1425;06/06/2017;64.519
1426;1426;02/06/2017;58.426
1427;1427;08/06/2017;278.554
1428;1428;17/06/2017;192.391
1429;1429;05/06/2017;130.850
1430;1430;24/05/2017;52.053
1431;1431;24/05/2017;224.016
1432;1432;24/05/2017;33.054
1433;1433;24/05/2017;201.371
1434;1434;10/06/2017;71.623
1435;1435;18/06/2017;68.500
1436;1436;13/06/2017;178.543
1437;1437;09/06/2017;179.404
1438;1438;31/05/2017;125.172
1439;1439;21/06/2017;163.333
1440;1440;30/05/2017;188.094
1441;1441;15/06/2017;264.531
1442;1442;06/06/2017;187.040
1443;1443;16/06/2017;84.032
1444;1444;10/06/2017;119.799
1445;1445;31/05/2017;73.226
1446;1446;12/06/2017;58.873
1447;1447;12/06/2017;70.884
1448;1448;13/06/2017;197.376
1449;1449;09/06/2017;88.336
1450;1450;08/06/2017;62.462
1451;1451;22/06/2017;222.429
1452;1452;19/06/2017;56.875
1453;1453;24/06/2017;210.979
1454;1454;08/06/2017;200.671
1455;1455;02/06/2017;130.971
1456;1456;06/06/2017;273.844
1457;1457;15/06/2017;62.100
1458;1458;06/06/2017;211.385
1459;1459;21/06/2017;57.066
1460;1460;23/06/2017;129.931
1461;1461;22/06/2017;70.385
1462;1462;28/06/2017;58.930
1463;1463;09/06/2017;198.948
1464;1464;04/07/2017;174.144
1465;1465;30/06/2017;65.681
1466;1466;13/06/2017;100.303
1467;1467;13/06/2017;291.637
1468;1468;04/07/2017;162.210
1469;1469;08/06/2017;52.407
1470;1470;08/06/2017;336.369
1471;1471;22/06/2017;60.626
1472;1472;09/06/2017;156.369
1473;1473;19/06/2017;244.417
1474;1474;19/06/2017;318.664
1475;1475;18/06/2017;27.023
1476;1476;09/06/2017;271.529
1477;1477;29/06/2017;45.533
1478;1478;03/07/2017;188.037
1479;1479;16/06/2017;52.153
1480;1480;01/07/2017;131.703
1481;1481;30/06/2017;168.116
1482;1482;07/07/2017;108.545
1483;1483;02/07/2017;46.048
1484;1484;25/06/2017;334.698
1485;1485;29/06/2017;185.503
1486;1486;15/06/2017;140.238
1487;1487;26/06/2017;67.239
1488;1488;27/06/2017;88.059
1489;1489;24/06/2017;165.474
1490;1490;08/07/2017;86.464
1491;1491;22/06/2017;155.129
1492;1492;24/06/2017;175.663
1493;1493;19/06/2017;125.218
1494;1494;08/07/2017;183.915
1495;1495;10/07/2017;198.751
1496;1496;08/07/2017;315.113
1497;1497;03/07/2017;110.009
1498;1498;19/06/2017;32.078
1499;1499;16/07/2017;135.537
1500;1500;29/06/2017;74.468
1501;1501;29/06/2017;39.630
1502;1502;27/06/2017;146.895
1503;1503;18/07/2017;122.126
1504;1504;23/06/2017;97.303
1505;1505;06/07/2017;27.518
1506;1506;23/06/2017;314.080
1507;1507;06/07/2017;89.532
1508;1508;10/07/2017;324.347
1509;1509;18/07/2017;272.578
1510;1510;25/06/2017;95.416
1511;1511;28/06/2017;198.382
1512;1512;17/07/2017;302.401
1513;1513;20/07/2017;123.380
1514;1514;24/06/2017;97.625
1515;1515;28/06/2017;211.125
1516;1516;19/07/2017;100.714
1517;1517;01/07/2017;152.187
1518;1518;04/07/2017;182.124
1519;1519;11/07/2017;82.482
1520;1520;01/07/2017;124.993
1521;1521;27/06/2017;49.892
1522;1522;01/07/2017;38.265
1523;1523;07/07/2017;181.779
1524;1524;22/07/2017;110.047
1525;1525;20/07/2017;285.421
1526;1526;13/07/2017;73.363
1527;1527;28/06/2017;50.075
1528;1528;28/06/2017;141.576
1529;1529;03/07/2017;157.134
1530;1530;03/07/2017;60.030
1531;1531;14/07/2017;290.720
1532;1532;08/07/2017;192.822
1533;1533;11/07/2017;67.556
1534;1534;03/07/2017;217.786
1535;1535;12/07/2017;57.094
1536;1536;18/07/2017;45.219
1537;1537;09/07/2017;129.478
1538;1538;02/07/2017;175.731
1539;1539;11/07/2017;106.296
1540;1540;16/07/2017;277.989
1541;1541;17/07/2017;130.727
1542;1542;20/07/2017;300.135
1543;1543;31/07/2017;47.686
1544;1544;20/07/2017;196.686
1545;1545;19/07/2017;108.251
1546;1546;17/07/2017;161.763
1547;1547;21/07/2017;157.316
1548;1548;13/07/2017;41.360
1549;1549;13/07/2017;64.907
1550;1550;31/07/2017;100.518
1551;1551;22/07/2017;118.048
1552;1552;29/07/2017;54.553
1553;1553;09/07/2017;107.380
1554;1554;13/07/2017;77.348
1555;1555;12/07/2017;88.605
1556;1556;17/07/2017;173.529
1557;1557;04/08/2017;197.855
1558;1558;06/08/2017;103.831
1559;1559;03/08/2017;103.086
1560;1560;25/07/2017;134.365
1561;1561;29/07/2017;227.925
1562;1562;08/08/2017;72.954
1563;1563;25/07/2017;235.226
1564;1564;30/07/2017;247.980
1565;1565;28/07/2017;66.730
1566;1566;29/07/2017;88.305
1567;1567;09/08/2017;257.187
1568;1568;17/07/2017;250.635
1569;1569;02/08/2017;275.354
1570;1570;10/08/2017;43.491
1571;1571;30/07/2017;72.961
1572;1572;31/07/2017;214.537
1573;1573;29/07/2017;158.923
1574;1574;10/08/2017;212.464
1575;1575;27/07/2017;202.571
1576;1576;29/07/2017;275.910
1577;1577;02/08/2017;148.320
1578;1578;16/08/2017;215.380
1579;1579;22/07/2017;150.887
1580;1580;05/08/2017;98.353
1581;1581;04/08/2017;278.114
1582;1582;08/08/2017;307.877
1583;1583;26/07/2017;229.012
1584;1584;14/08/2017;114.552
1585;1585;03/08/2017;128.346
1586;1586;10/08/2017;180.929
1587;1587;23/07/2017;59.829
1588;1588;01/08/2017;271.368
1589;1589;02/08/2017;200.935
1590;1590;18/08/2017;85.271
1591;1591;16/08/2017;203.490
1592;1592;30/07/2017;138.483
1593;1593;30/07/2017;70.368
1594;1594;31/07/2017;71.110
1595;1595;09/08/2017;80.676
1596;1596;18/08/2017;266.640
1597;1597;18/08/2017;207.008
1598;1598;12/08/2017;200.775
1599;1599;25/07/2017;163.966
1600;1600;29/07/2017;95.546
1601;1601;06/08/2017;163.693
1602;1602;15/08/2017;94.544
1603;1603;05/08/2017;85.965
1604;1604;04/08/2017;100.881
1605;1605;01/08/2017;162.695
1606;1606;08/08/2017;243.916
1607;1607;13/08/2017;54.709
1608;1608;05/08/2017;92.591
1609;1609;18/08/2017;70.406
1610;1610;23/08/2017;286.558
1611;1611;24/08/2017;86.504
1612;1612;03/08/2017;263.862
1613;1613;30/08/2017;86.299
1614;1614;02/08/2017;120.004
1615;1615;07/08/2017;49.936
1616;1616;12/08/2017;94.657
1617;1617;01/08/2017;85.699
1618;1618;05/08/2017;123.795
1619;1619;12/08/2017;184.676
1620;1620;21/08/2017;46.949
1621;1621;02/08/2017;207.350
1622;1622;18/08/2017;222.835
1623;1623;22/08/2017;35.843
1624;1624;10/08/2017;35.193
1625;1625;22/08/2017;41.080
1626;1626;09/08/2017;151.152
1627;1627;10/08/2017;150.338
1628;1628;10/08/2017;305.056
1629;1629;17/08/2017;117.822
1630;1630;05/08/2017;43.702
1631;1631;29/08/2017;237.525
1632;1632;13/08/2017;50.544
1633;1633;07/08/2017;190.372
1634;1634;02/09/2017;92.483
1635;1635;21/08/2017;208.656
1636;1636;25/08/2017;181.048
1637;1637;27/08/2017;103.726
1638;1638;21/08/2017;144.601
1639;1639;22/08/2017;269.400
1640;1640;29/08/2017;162.141
1641;1641;08/08/2017;69.064
1642;1642;02/09/2017;333.477
1643;1643;23/08/2017;155.756
1644;1644;20/08/2017;298.119
1645;1645;27/08/2017;119.766
